호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
호텔 유니버설 포트 비타,2023-09-18,2023-09-19,오사카,호텔,9.1,3성급,181136
히요리 호텔 오사카 난바 스테이션,2023-09-18,2023-09-19,오사카,호텔,9.0,3성급,89597
코트야드 바이 메리어트 신오사카 스테이션,2023-09-18,2023-09-19,오사카,호텔,8.4,4성급,155826
온야도 노노 난바 내추럴 핫 스프링,2023-09-18,2023-09-19,오사카,호텔,8.7,3성급,123800
스마일 호텔 프리미엄 오사카 히가시신사이바시,2023-09-18,2023-09-19,오사카,호텔,9.5,3성급,62323
스위소텔 난카이 오사카,2023-09-18,2023-09-19,오사카,호텔,8.5,5성급,234971
더 파크 프론트 호텔 앳 유니버셜 스튜디오 재팬,2023-09-18,2023-09-19,오사카,호텔,8.9,4성급,149154
호텔 일 쿠오레 난바,2023-09-18,2023-09-19,오사카,호텔,9.2,3성급,49753
호텔 WBF 남바 구로몬,2023-09-18,2023-09-19,오사카,호텔,8.2,3성급,87126
호텔 로열 클래식 오사카,2023-09-18,2023-09-19,오사카,호텔,9.1,4성급,244049
호텔 그란비아 오사카,2023-09-18,2023-09-19,오사카,호텔,8.3,4성급,77846
아고라 플레이스 난바,2023-09-18,2023-09-19,오사카,호텔,8.4,2성급,63179
크로스 호텔 오사카,2023-09-18,2023-09-19,오사카,호텔,9.0,4성급,156556
이비스 스타일스 오사카 난바 호텔,2023-09-18,2023-09-19,오사카,호텔,7.8,3성급,97091
호텔 비스키오 오사카 바이 그랑비아,2023-09-18,2023-09-19,오사카,호텔,8.8,4성급,86211
오사카 후지야 호텔,2023-09-18,2023-09-19,오사카,호텔,7.7,3성급,46391
오사카 엑셀 호텔 도큐,2023-09-18,2023-09-19,오사카,호텔,8.9,4성급,69955
호텔 그레이서리 오사카 난바,2023-09-18,2023-09-19,오사카,호텔,8.5,3성급,97410
소테쓰 프레사 인 오사카 난바,2023-09-18,2023-09-19,오사카,호텔,8.4,3성급,69971
도톤보리 크리스탈 호텔 II,2023-09-18,2023-09-19,오사카,호텔,평점없음,3성급,69051
오사카 히노데 호텔,2023-09-18,2023-09-19,오사카,호텔,8.7,3성급,115656
호텔 유니조 오사카 우메다,2023-09-18,2023-09-19,오사카,호텔,8.2,3성급,49011
호텔 닛코 오사카,2023-09-18,2023-09-19,오사카,호텔,8.7,4성급,78335
인터컨티넨탈 오사카,2023-09-18,2023-09-19,오사카,호텔,9.2,5성급,352925
쉐라톤 미야코 호텔 오사카,2023-09-18,2023-09-19,오사카,호텔,8.2,4성급,135378
소테츠 그랜드 프레사 오사카-난바,2023-09-19,2023-09-20,오사카,호텔,8.2,3성급,60507
홀리데이 인 오사카 난바,2023-09-19,2023-09-20,오사카,호텔,8.4,4성급,164139
신사이바시 그랜드 호텔 오사카,2023-09-19,2023-09-20,오사카,호텔,8.4,3성급,65112
칸데오 호텔 오사카 난바,2023-09-19,2023-09-20,오사카,호텔,9.1,4성급,119958
난바 오리엔탈 호텔,2023-09-19,2023-09-20,오사카,호텔,8.3,4성급,91567
센타라 그랜드 호텔 오사카,2023-09-19,2023-09-20,오사카,호텔,평점없음,5성급,193038
호텔 한큐 레스파이어 오사카,2023-09-19,2023-09-20,오사카,호텔,8.8,4성급,88337
호텔 뉴 한큐 오사카,2023-09-19,2023-09-20,오사카,호텔,7.7,4성급,64839
레드 루프 인 & 스위트 오사카 난바 닛폰바시,2023-09-19,2023-09-20,오사카,호텔,8.6,3성급,46192
아트 호텔 오사카 베이 타워,2023-09-19,2023-09-20,오사카,호텔,8.3,4성급,67216
호텔 몬토레 그라스미아 오사카,2023-09-19,2023-09-20,오사카,호텔,8.5,4성급,125665
시타딘 난바 오사카,2023-09-19,2023-09-20,오사카,호텔,9.2,3성급,167835
호텔 유니버설 포트 비타,2023-09-19,2023-09-20,오사카,호텔,9.1,3성급,186521
히요리 호텔 오사카 난바 스테이션,2023-09-19,2023-09-20,오사카,호텔,9.0,3성급,115197
코트야드 바이 메리어트 신오사카 스테이션,2023-09-19,2023-09-20,오사카,호텔,8.4,4성급,155826
온야도 노노 난바 내추럴 핫 스프링,2023-09-19,2023-09-20,오사카,호텔,8.7,3성급,168204
스마일 호텔 프리미엄 오사카 히가시신사이바시,2023-09-19,2023-09-20,오사카,호텔,9.5,3성급,75419
스위소텔 난카이 오사카,2023-09-19,2023-09-20,오사카,호텔,8.5,5성급,234971
더 파크 프론트 호텔 앳 유니버셜 스튜디오 재팬,2023-09-19,2023-09-20,오사카,호텔,8.9,4성급,172295
호텔 일 쿠오레 난바,2023-09-19,2023-09-20,오사카,호텔,9.2,3성급,56400
호텔 WBF 남바 구로몬,2023-09-19,2023-09-20,오사카,호텔,8.2,3성급,87126
호텔 로열 클래식 오사카,2023-09-19,2023-09-20,오사카,호텔,9.1,4성급,165496
호텔 그란비아 오사카,2023-09-19,2023-09-20,오사카,호텔,8.3,4성급,79497
아고라 플레이스 난바,2023-09-19,2023-09-20,오사카,호텔,8.4,2성급,83297
크로스 호텔 오사카,2023-09-19,2023-09-20,오사카,호텔,9.0,4성급,156556
이비스 스타일스 오사카 난바 호텔,2023-09-19,2023-09-20,오사카,호텔,7.8,3성급,97091
호텔 비스키오 오사카 바이 그랑비아,2023-09-19,2023-09-20,오사카,호텔,8.8,4성급,84230
오사카 후지야 호텔,2023-09-19,2023-09-20,오사카,호텔,7.7,3성급,44931
오사카 엑셀 호텔 도큐,2023-09-19,2023-09-20,오사카,호텔,8.9,4성급,88205
호텔 그레이서리 오사카 난바,2023-09-19,2023-09-20,오사카,호텔,8.5,3성급,110205
소테쓰 프레사 인 오사카 난바,2023-09-19,2023-09-20,오사카,호텔,8.4,3성급,71589
도톤보리 크리스탈 호텔 II,2023-09-19,2023-09-20,오사카,호텔,평점없음,3성급,62311
오사카 히노데 호텔,2023-09-19,2023-09-20,오사카,호텔,8.7,3성급,113115
호텔 유니조 오사카 우메다,2023-09-19,2023-09-20,오사카,호텔,8.2,3성급,54606
호텔 닛코 오사카,2023-09-19,2023-09-20,오사카,호텔,8.7,4성급,95227
인터컨티넨탈 오사카,2023-09-19,2023-09-20,오사카,호텔,9.2,5성급,352925
쉐라톤 미야코 호텔 오사카,2023-09-19,2023-09-20,오사카,호텔,8.2,4성급,135378
소테츠 그랜드 프레사 오사카-난바,2023-09-20,2023-09-21,오사카,호텔,8.2,3성급,66232
홀리데이 인 오사카 난바,2023-09-20,2023-09-21,오사카,호텔,8.4,4성급,164139
신사이바시 그랜드 호텔 오사카,2023-09-20,2023-09-21,오사카,호텔,8.4,3성급,65830
칸데오 호텔 오사카 난바,2023-09-20,2023-09-21,오사카,호텔,9.1,4성급,126097
난바 오리엔탈 호텔,2023-09-20,2023-09-21,오사카,호텔,8.3,4성급,102943
센타라 그랜드 호텔 오사카,2023-09-20,2023-09-21,오사카,호텔,평점없음,5성급,198350
호텔 한큐 레스파이어 오사카,2023-09-20,2023-09-21,오사카,호텔,8.8,4성급,106718
호텔 뉴 한큐 오사카,2023-09-20,2023-09-21,오사카,호텔,7.7,4성급,66375
레드 루프 인 & 스위트 오사카 난바 닛폰바시,2023-09-20,2023-09-21,오사카,호텔,8.6,3성급,46674
아트 호텔 오사카 베이 타워,2023-09-20,2023-09-21,오사카,호텔,8.3,4성급,69850
호텔 몬토레 그라스미아 오사카,2023-09-20,2023-09-21,오사카,호텔,8.5,4성급,124346
시타딘 난바 오사카,2023-09-20,2023-09-21,오사카,호텔,9.2,3성급,181763
호텔 유니버설 포트 비타,2023-09-20,2023-09-21,오사카,호텔,9.1,3성급,177741
히요리 호텔 오사카 난바 스테이션,2023-09-20,2023-09-21,오사카,호텔,9.0,3성급,115197
코트야드 바이 메리어트 신오사카 스테이션,2023-09-20,2023-09-21,오사카,호텔,8.4,4성급,177624
온야도 노노 난바 내추럴 핫 스프링,2023-09-20,2023-09-21,오사카,호텔,8.7,3성급,168034
스마일 호텔 프리미엄 오사카 히가시신사이바시,2023-09-20,2023-09-21,오사카,호텔,9.5,3성급,73725
스위소텔 난카이 오사카,2023-09-20,2023-09-21,오사카,호텔,8.5,5성급,234971
더 파크 프론트 호텔 앳 유니버셜 스튜디오 재팬,2023-09-20,2023-09-21,오사카,호텔,8.9,4성급,155555
호텔 일 쿠오레 난바,2023-09-20,2023-09-21,오사카,호텔,9.2,3성급,49753
호텔 WBF 남바 구로몬,2023-09-20,2023-09-21,오사카,호텔,8.2,3성급,87126
호텔 로열 클래식 오사카,2023-09-20,2023-09-21,오사카,호텔,9.1,4성급,244049
호텔 그란비아 오사카,2023-09-20,2023-09-21,오사카,호텔,8.3,4성급,87251
아고라 플레이스 난바,2023-09-20,2023-09-21,오사카,호텔,8.4,2성급,75576
크로스 호텔 오사카,2023-09-20,2023-09-21,오사카,호텔,9.0,4성급,156556
이비스 스타일스 오사카 난바 호텔,2023-09-20,2023-09-21,오사카,호텔,7.8,3성급,97091
호텔 비스키오 오사카 바이 그랑비아,2023-09-20,2023-09-21,오사카,호텔,8.8,4성급,86211
오사카 후지야 호텔,2023-09-20,2023-09-21,오사카,호텔,7.7,3성급,51551
오사카 엑셀 호텔 도큐,2023-09-20,2023-09-21,오사카,호텔,8.9,4성급,90245
호텔 그레이서리 오사카 난바,2023-09-20,2023-09-21,오사카,호텔,8.5,3성급,120111
소테쓰 프레사 인 오사카 난바,2023-09-20,2023-09-21,오사카,호텔,8.4,3성급,69971
도톤보리 크리스탈 호텔 II,2023-09-20,2023-09-21,오사카,호텔,평점없음,3성급,62474
오사카 히노데 호텔,2023-09-20,2023-09-21,오사카,호텔,8.7,3성급,115656
호텔 유니조 오사카 우메다,2023-09-20,2023-09-21,오사카,호텔,8.2,3성급,54606
호텔 닛코 오사카,2023-09-20,2023-09-21,오사카,호텔,8.7,4성급,102815
인터컨티넨탈 오사카,2023-09-20,2023-09-21,오사카,호텔,9.2,5성급,367654
쉐라톤 미야코 호텔 오사카,2023-09-20,2023-09-21,오사카,호텔,8.2,4성급,135378
소테츠 그랜드 프레사 오사카-난바,2023-09-21,2023-09-22,오사카,호텔,8.2,3성급,63976
홀리데이 인 오사카 난바,2023-09-21,2023-09-22,오사카,호텔,8.4,4성급,173650
신사이바시 그랜드 호텔 오사카,2023-09-21,2023-09-22,오사카,호텔,8.4,3성급,57915
칸데오 호텔 오사카 난바,2023-09-21,2023-09-22,오사카,호텔,9.1,4성급,102755
난바 오리엔탈 호텔,2023-09-21,2023-09-22,오사카,호텔,8.3,4성급,100655
센타라 그랜드 호텔 오사카,2023-09-21,2023-09-22,오사카,호텔,평점없음,5성급,193038
호텔 한큐 레스파이어 오사카,2023-09-21,2023-09-22,오사카,호텔,8.8,4성급,106519
호텔 뉴 한큐 오사카,2023-09-21,2023-09-22,오사카,호텔,7.7,4성급,64839
레드 루프 인 & 스위트 오사카 난바 닛폰바시,2023-09-21,2023-09-22,오사카,호텔,8.6,3성급,58399
아트 호텔 오사카 베이 타워,2023-09-21,2023-09-22,오사카,호텔,8.3,4성급,84146
호텔 몬토레 그라스미아 오사카,2023-09-21,2023-09-22,오사카,호텔,8.5,4성급,125665
시타딘 난바 오사카,2023-09-21,2023-09-22,오사카,호텔,9.2,3성급,182719
호텔 유니버설 포트 비타,2023-09-21,2023-09-22,오사카,호텔,9.1,3성급,177741
히요리 호텔 오사카 난바 스테이션,2023-09-21,2023-09-22,오사카,호텔,9.0,3성급,109243
코트야드 바이 메리어트 신오사카 스테이션,2023-09-21,2023-09-22,오사카,호텔,8.4,4성급,177624
온야도 노노 난바 내추럴 핫 스프링,2023-09-21,2023-09-22,오사카,호텔,8.7,3성급,171589
스마일 호텔 프리미엄 오사카 히가시신사이바시,2023-09-21,2023-09-22,오사카,호텔,9.5,3성급,75454
스위소텔 난카이 오사카,2023-09-21,2023-09-22,오사카,호텔,8.5,5성급,234971
더 파크 프론트 호텔 앳 유니버셜 스튜디오 재팬,2023-09-21,2023-09-22,오사카,호텔,8.9,4성급,181805
호텔 일 쿠오레 난바,2023-09-21,2023-09-22,오사카,호텔,9.2,3성급,56400
호텔 WBF 남바 구로몬,2023-09-21,2023-09-22,오사카,호텔,8.2,3성급,93826
호텔 로열 클래식 오사카,2023-09-21,2023-09-22,오사카,호텔,9.1,4성급,244049
호텔 그란비아 오사카,2023-09-21,2023-09-22,오사카,호텔,8.3,4성급,90217
아고라 플레이스 난바,2023-09-21,2023-09-22,오사카,호텔,8.4,2성급,87287
크로스 호텔 오사카,2023-09-21,2023-09-22,오사카,호텔,9.0,4성급,156556
이비스 스타일스 오사카 난바 호텔,2023-09-21,2023-09-22,오사카,호텔,7.8,3성급,97091
호텔 비스키오 오사카 바이 그랑비아,2023-09-21,2023-09-22,오사카,호텔,8.8,4성급,84230
오사카 후지야 호텔,2023-09-21,2023-09-22,오사카,호텔,7.7,3성급,53982
오사카 엑셀 호텔 도큐,2023-09-21,2023-09-22,오사카,호텔,8.9,4성급,88205
호텔 그레이서리 오사카 난바,2023-09-21,2023-09-22,오사카,호텔,8.5,3성급,118862
소테쓰 프레사 인 오사카 난바,2023-09-21,2023-09-22,오사카,호텔,8.4,3성급,71589
도톤보리 크리스탈 호텔 II,2023-09-21,2023-09-22,오사카,호텔,평점없음,3성급,62311
오사카 히노데 호텔,2023-09-21,2023-09-22,오사카,호텔,8.7,3성급,113115
호텔 유니조 오사카 우메다,2023-09-21,2023-09-22,오사카,호텔,8.2,3성급,54606
호텔 닛코 오사카,2023-09-21,2023-09-22,오사카,호텔,8.7,4성급,105250
인터컨티넨탈 오사카,2023-09-21,2023-09-22,오사카,호텔,9.2,5성급,352925
쉐라톤 미야코 호텔 오사카,2023-09-21,2023-09-22,오사카,호텔,8.2,4성급,135378
소테츠 그랜드 프레사 오사카-난바,2023-09-22,2023-09-23,오사카,호텔,8.2,3성급,78251
홀리데이 인 오사카 난바,2023-09-22,2023-09-23,오사카,호텔,8.4,4성급,190706
신사이바시 그랜드 호텔 오사카,2023-09-22,2023-09-23,오사카,호텔,8.4,3성급,74059
칸데오 호텔 오사카 난바,2023-09-22,2023-09-23,오사카,호텔,9.1,4성급,158621
난바 오리엔탈 호텔,2023-09-22,2023-09-23,오사카,호텔,8.3,4성급,97469
센타라 그랜드 호텔 오사카,2023-09-22,2023-09-23,오사카,호텔,평점없음,5성급,232738
호텔 한큐 레스파이어 오사카,2023-09-22,2023-09-23,오사카,호텔,8.8,4성급,109382
호텔 뉴 한큐 오사카,2023-09-22,2023-09-23,오사카,호텔,7.7,4성급,66375
레드 루프 인 & 스위트 오사카 난바 닛폰바시,2023-09-22,2023-09-23,오사카,호텔,8.6,3성급,71879
아트 호텔 오사카 베이 타워,2023-09-22,2023-09-23,오사카,호텔,8.3,4성급,125200
호텔 몬토레 그라스미아 오사카,2023-09-22,2023-09-23,오사카,호텔,8.5,4성급,129529
시타딘 난바 오사카,2023-09-22,2023-09-23,오사카,호텔,9.2,3성급,241042
호텔 유니버설 포트 비타,2023-09-22,2023-09-23,오사카,호텔,9.1,3성급,210656
히요리 호텔 오사카 난바 스테이션,2023-09-22,2023-09-23,오사카,호텔,9.0,3성급,119174
코트야드 바이 메리어트 신오사카 스테이션,2023-09-22,2023-09-23,오사카,호텔,8.4,4성급,187178
온야도 노노 난바 내추럴 핫 스프링,2023-09-22,2023-09-23,오사카,호텔,8.7,3성급,174755
스마일 호텔 프리미엄 오사카 히가시신사이바시,2023-09-22,2023-09-23,오사카,호텔,9.5,3성급,80110
스위소텔 난카이 오사카,2023-09-22,2023-09-23,오사카,호텔,8.5,5성급,302989
더 파크 프론트 호텔 앳 유니버셜 스튜디오 재팬,2023-09-22,2023-09-23,오사카,호텔,8.9,4성급,187563
호텔 일 쿠오레 난바,2023-09-22,2023-09-23,오사카,호텔,9.2,3성급,78304
호텔 WBF 남바 구로몬,2023-09-22,2023-09-23,오사카,호텔,8.2,3성급,93826
호텔 로열 클래식 오사카,2023-09-22,2023-09-23,오사카,호텔,9.1,4성급,257784
호텔 그란비아 오사카,2023-09-22,2023-09-23,오사카,호텔,8.3,4성급,103427
아고라 플레이스 난바,2023-09-22,2023-09-23,오사카,호텔,8.4,2성급,121417
크로스 호텔 오사카,2023-09-22,2023-09-23,오사카,호텔,9.0,4성급,189793
이비스 스타일스 오사카 난바 호텔,2023-09-22,2023-09-23,오사카,호텔,7.8,3성급,103207
호텔 비스키오 오사카 바이 그랑비아,2023-09-22,2023-09-23,오사카,호텔,8.8,4성급,86211
오사카 후지야 호텔,2023-09-22,2023-09-23,오사카,호텔,7.7,3성급,51551
오사카 엑셀 호텔 도큐,2023-09-22,2023-09-23,오사카,호텔,8.9,4성급,90245
호텔 그레이서리 오사카 난바,2023-09-22,2023-09-23,오사카,호텔,8.5,3성급,120273
소테쓰 프레사 인 오사카 난바,2023-09-22,2023-09-23,오사카,호텔,8.4,3성급,87667
도톤보리 크리스탈 호텔 II,2023-09-22,2023-09-23,오사카,호텔,평점없음,3성급,95356
오사카 히노데 호텔,2023-09-22,2023-09-23,오사카,호텔,8.7,3성급,119411
호텔 유니조 오사카 우메다,2023-09-22,2023-09-23,오사카,호텔,8.2,3성급,54606
호텔 닛코 오사카,2023-09-22,2023-09-23,오사카,호텔,8.7,4성급,122399
인터컨티넨탈 오사카,2023-09-22,2023-09-23,오사카,호텔,9.2,5성급,382228
쉐라톤 미야코 호텔 오사카,2023-09-22,2023-09-23,오사카,호텔,8.2,4성급,147153
소테츠 그랜드 프레사 오사카-난바,2023-09-23,2023-09-24,오사카,호텔,8.2,3성급,99273
홀리데이 인 오사카 난바,2023-09-23,2023-09-24,오사카,호텔,8.4,4성급,234799
신사이바시 그랜드 호텔 오사카,2023-09-23,2023-09-24,오사카,호텔,8.4,3성급,98745
칸데오 호텔 오사카 난바,2023-09-23,2023-09-24,오사카,호텔,9.1,4성급,180928
난바 오리엔탈 호텔,2023-09-23,2023-09-24,오사카,호텔,8.3,4성급,120654
센타라 그랜드 호텔 오사카,2023-09-23,2023-09-24,오사카,호텔,평점없음,5성급,267577
호텔 한큐 레스파이어 오사카,2023-09-23,2023-09-24,오사카,호텔,8.8,4성급,161084
호텔 뉴 한큐 오사카,2023-09-23,2023-09-24,오사카,호텔,7.7,4성급,94438
레드 루프 인 & 스위트 오사카 난바 닛폰바시,2023-09-23,2023-09-24,오사카,호텔,8.6,3성급,128491
아트 호텔 오사카 베이 타워,2023-09-23,2023-09-24,오사카,호텔,8.3,4성급,129430
호텔 몬토레 그라스미아 오사카,2023-09-23,2023-09-24,오사카,호텔,8.5,4성급,193387
시타딘 난바 오사카,2023-09-23,2023-09-24,오사카,호텔,9.2,3성급,209730
호텔 유니버설 포트 비타,2023-09-23,2023-09-24,오사카,호텔,9.1,3성급,289652
히요리 호텔 오사카 난바 스테이션,2023-09-23,2023-09-24,오사카,호텔,9.0,3성급,140624
코트야드 바이 메리어트 신오사카 스테이션,2023-09-23,2023-09-24,오사카,호텔,8.4,4성급,234143
온야도 노노 난바 내추럴 핫 스프링,2023-09-23,2023-09-24,오사카,호텔,8.7,3성급,178453
스마일 호텔 프리미엄 오사카 히가시신사이바시,2023-09-23,2023-09-24,오사카,호텔,9.5,3성급,127064
스위소텔 난카이 오사카,2023-09-23,2023-09-24,오사카,호텔,8.5,5성급,364824
더 파크 프론트 호텔 앳 유니버셜 스튜디오 재팬,2023-09-23,2023-09-24,오사카,호텔,8.9,4성급,246954
