호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
호텔 WBF 삿포로 주오,2023-09-15,2023-09-16,삿포로,호텔,8.4,3성급,129842
미츠이 가든 호텔 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.2,3성급,251848
리치먼드 호텔 삿포로 오도리,2023-09-15,2023-09-16,삿포로,호텔,8.2,3성급,247481
호텔 마이스테이스 삿포로 아스펜,2023-09-15,2023-09-16,삿포로,호텔,8.3,4성급,164231
베셀 호텔 캄파나 스스키노,2023-09-15,2023-09-16,삿포로,호텔,9.1,3성급,114802
호텔 에미시아 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.1,4성급,119933
호텔 마이스테이스 프리미어 삿포로 파크,2023-09-15,2023-09-16,삿포로,호텔,8.1,4성급,114808
쇼게츠 그랜드 호텔,2023-09-15,2023-09-16,삿포로,호텔,8.7,4성급,199136
컴포트 호텔 삿포로 스스키노,2023-09-15,2023-09-16,삿포로,호텔,8.6,2성급,96848
오쿠조잔케이 온센 카쇼 교엔,2023-09-15,2023-09-16,삿포로,호텔,9.3,4성급,364430
이비스 스타일스 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.7,3성급,115457
APA 호텔 & 리조트 삿포로,2023-09-15,2023-09-16,삿포로,호텔,7.9,3성급,87466
머큐어 호텔 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.4,4성급,127323
퀸테사 호텔 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.5,3성급,122245
호텔 마이스테이스 삿포로 스스키노,2023-09-15,2023-09-16,삿포로,호텔,8.3,3성급,110783
센추리 로얄 호텔 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.0,4성급,153966
샬레 아이비 조잔케이,2023-09-15,2023-09-16,삿포로,호텔,9.8,4성급,604328
호텔 로얄 스테이 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.0,3성급,127470
네스트 호텔 삿포로 오도리,2023-09-15,2023-09-16,삿포로,호텔,7.5,3성급,312391
렘브란트 스타일 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.6,3성급,67733
호텔 루트 인 삿포로 주오,2023-09-15,2023-09-16,삿포로,호텔,7.7,3성급,86868
레지던스 호텔 스트립 삿포로,2023-09-15,2023-09-16,삿포로,호텔,7.5,3성급,118674
JR 인 삿포로-에키 미나미-구치,2023-09-15,2023-09-16,삿포로,호텔,8.3,3성급,115682
삿포로 프린스 호텔,2023-09-15,2023-09-16,삿포로,호텔,8.2,4성급,195504
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-09-15,2023-09-16,삿포로,호텔,7.9,2성급,103500
조잔케이 뷰 호텔,2023-09-15,2023-09-16,삿포로,호텔,7.1,3성급,77145
도미인 삿포로 아넥스,2023-09-15,2023-09-16,삿포로,호텔,8.4,3성급,127192
도큐스테이 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.7,3성급,154120
프리미어 호텔-캐빈-삿포로,2023-09-15,2023-09-16,삿포로,호텔,7.7,3성급,85935
호텔 WBF 포스테이 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.8,3성급,135775
호텔 리솔 트리니티 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.4,3성급,104596
센츄리온 호텔 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.4,3성급,106222
가든 캐빈,2023-09-15,2023-09-16,삿포로,호텔,8.4,2성급,46235
호텔 마이스테이스 삿포로 나카지마 파크,2023-09-15,2023-09-16,삿포로,호텔,8.3,3성급,104087
프리미어 호텔 -츠바키- 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.6,4성급,151367
삿포로 카네유테이 호텔 & 리조트,2023-09-15,2023-09-16,삿포로,호텔,8.3,2성급,74202
조잔케이 다이이치 호텔 스이잔테이,2023-09-15,2023-09-16,삿포로,호텔,8.5,4성급,247557
호텔 케이한 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.0,3성급,79096
호텔 리솔 삿포로 나카지마 고엔,2023-09-15,2023-09-16,삿포로,호텔,8.2,3성급,92675
호텔 시카노유,2023-09-15,2023-09-16,삿포로,호텔,7.6,3성급,123008
삿포로 도큐 레이 호텔,2023-09-15,2023-09-16,삿포로,호텔,7.8,3성급,125128
호텔 비스타 삿포로 오도리,2023-09-15,2023-09-16,삿포로,호텔,8.2,3성급,88805
아나 홀리데이 인 삿포로 스스키노,2023-09-15,2023-09-16,삿포로,호텔,7.9,3성급,150726
료칸 조잔케이 온센 유큐 노 야도 시라이토,2023-09-15,2023-09-16,삿포로,호텔,평점없음,2성급,308526
고토니 그린 호텔,2023-09-15,2023-09-16,삿포로,호텔,8.3,3성급,97002
호텔 릴리프 삿포로 스스키노,2023-09-15,2023-09-16,삿포로,호텔,8.2,3성급,89578
JR 인 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.0,3성급,133942
Travelodge Sapporo Susukino,2023-09-15,2023-09-16,삿포로,호텔,평점없음,3성급,79244
티마트 시티 호텔 삿포로 오도리,2023-09-15,2023-09-16,삿포로,호텔,8.7,3성급,85425
베셀 인 사포로 나카지마 파크,2023-09-15,2023-09-16,삿포로,호텔,8.7,3성급,83138
호텔 바란 자크 삿포로 S6,2023-09-15,2023-09-16,삿포로,호텔,8.0,3성급,137765
조잔케이 만세이카쿠 호텔 밀리오네,2023-09-15,2023-09-16,삿포로,호텔,7.3,3성급,117763
테아텔 삿포로 스스키노,2023-09-15,2023-09-16,삿포로,호텔,8.0,2성급,44814
APA 호텔 삿포로 스스키노-에키니시,2023-09-15,2023-09-16,삿포로,호텔,7.6,3성급,85940
수이잔테이 클럽 조잔케이,2023-09-15,2023-09-16,삿포로,호텔,9.3,4성급,259966
삿포로 파크 호텔,2023-09-15,2023-09-16,삿포로,호텔,8.5,4성급,302792
호텔 라이브맥스 삿포로 에키마에,2023-09-15,2023-09-16,삿포로,호텔,6.5,2성급,137288
ANA 크라운 플라자 삿포로,2023-09-15,2023-09-16,삿포로,호텔,7.8,4성급,132436
호텔 비스타 삿포로 나카지마 코엔,2023-09-15,2023-09-16,삿포로,호텔,8.3,3성급,87169
APA 호텔 삿포로,2023-09-15,2023-09-16,삿포로,호텔,6.7,3성급,85966
호텔 론샨 삿포로,2023-09-15,2023-09-16,삿포로,호텔,9.6,3성급,100832
란도르 레지던스 스스키노 스위츠,2023-09-15,2023-09-16,삿포로,호텔,5.2,3성급,337037
호텔 JAL 시티 삿포로 나카지마 파크,2023-09-15,2023-09-16,삿포로,호텔,8.7,3성급,173018
APA 호텔 삿포로 스스키노 에키마에,2023-09-15,2023-09-16,삿포로,호텔,7.7,3성급,102754
뉴 오타니 인 삿포로,2023-09-15,2023-09-16,삿포로,호텔,7.7,3성급,105421
리치몬드 호텔 삿포로 에키마에,2023-09-15,2023-09-16,삿포로,호텔,8.3,3성급,168615
호텔 선루트 삿포로,2023-09-15,2023-09-16,삿포로,호텔,7.4,3성급,129266
스마일 호텔 프리미엄 삿포로 스스키노,2023-09-15,2023-09-16,삿포로,호텔,8.2,3성급,85376
호텔 뉴 버짓 삿포로,2023-09-15,2023-09-16,삿포로,호텔,7.2,2성급,74245
호텔 라이브맥스 삿포로,2023-09-15,2023-09-16,삿포로,호텔,6.7,2성급,143188
삿포로 호텔 야마치,2023-09-15,2023-09-16,삿포로,호텔,9.0,3성급,74987
APA 호텔 TKP 삿포로 에키마에,2023-09-15,2023-09-16,삿포로,호텔,7.4,3성급,168360
수퍼 호텔 삿포로-수수키노,2023-09-15,2023-09-16,삿포로,호텔,평점없음,3성급,148577
호텔 라이브맥스 삿포로 스스키노,2023-09-15,2023-09-16,삿포로,호텔,7.8,2성급,105089
레드 플래닛 삿포로 스스키노 사우스,2023-09-15,2023-09-16,삿포로,호텔,8.5,3성급,277557
호텔 홋케 클럽 삿포로,2023-09-15,2023-09-16,삿포로,호텔,8.2,3성급,119847
게이오 플라자 호텔 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.6,4성급,274770
더 놋 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.7,3성급,381845
호텔 그레이스리 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.1,3성급,287947
삿포로 그랜드 호텔,2023-09-16,2023-09-17,삿포로,호텔,8.3,4성급,231603
호텔 포르자 삿포르 스테이션,2023-09-16,2023-09-17,삿포로,호텔,9.3,3성급,293983
도큐 스테이 삿포로 오도리,2023-09-16,2023-09-17,삿포로,호텔,8.9,3성급,413763
호텔 마이스테이스 삿포로 스테이션,2023-09-16,2023-09-17,삿포로,호텔,8.1,3성급,197056
네스트 호텔 삿포로 에키마에,2023-09-16,2023-09-17,삿포로,호텔,7.0,3성급,400094
란도르 레지덴셜 호텔 삿포로 스위트,2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,348506
프리미어 호텔 나카지마 파크 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.2,4성급,191266
카락사 호텔 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.7,3성급,339855
삿포로 뷰 호텔 우도리 코우엔,2023-09-16,2023-09-17,삿포로,호텔,8.1,4성급,405373
게이오 프렐리아 호텔 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.8,3성급,368252
크로스 호텔 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.6,4성급,222720
도미인 프리미엄 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.3,3성급,202777
미츠이 가든 호텔 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.2,3성급,262983
호텔 에미시아 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.1,4성급,924047
쇼게츠 그랜드 호텔,2023-09-16,2023-09-17,삿포로,호텔,8.7,4성급,244534
호텔 윙 인터내셔널 삿포로 스스키노,2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,257579
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,268852
오쿠조잔케이 온센 카쇼 교엔,2023-09-16,2023-09-17,삿포로,호텔,9.3,4성급,715870
센추리 로얄 호텔 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.0,4성급,242732
샬레 아이비 조잔케이,2023-09-16,2023-09-17,삿포로,호텔,9.8,4성급,808090
호텔 로얄 스테이 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.0,3성급,541979
레지던스 호텔 스트립 삿포로,2023-09-16,2023-09-17,삿포로,호텔,7.5,3성급,346133
삿포로 프린스 호텔,2023-09-16,2023-09-17,삿포로,호텔,8.2,4성급,395885
조잔케이 뷰 호텔,2023-09-16,2023-09-17,삿포로,호텔,7.1,3성급,114510
호텔 WBF 포스테이 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.8,3성급,194794
호텔 리솔 트리니티 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.4,3성급,277829
프리미어 호텔 -츠바키- 삿포로,2023-09-16,2023-09-17,삿포로,호텔,8.6,4성급,231172
료칸 조잔케이 온센 유큐 노 야도 시라이토,2023-09-16,2023-09-17,삿포로,호텔,평점없음,2성급,586199
고토니 그린 호텔,2023-09-16,2023-09-17,삿포로,호텔,8.3,3성급,155953
호텔 바란 자크 삿포로 S6,2023-09-16,2023-09-17,삿포로,호텔,8.0,3성급,282169
조잔케이 만세이카쿠 호텔 밀리오네,2023-09-16,2023-09-17,삿포로,호텔,7.3,3성급,147158
테아텔 삿포로 스스키노,2023-09-16,2023-09-17,삿포로,호텔,8.0,2성급,97272
삿포로 파크 호텔,2023-09-16,2023-09-17,삿포로,호텔,8.5,4성급,715703
호텔 라이브맥스 삿포로 에키마에,2023-09-16,2023-09-17,삿포로,호텔,6.5,2성급,179639
ANA 크라운 플라자 삿포로,2023-09-16,2023-09-17,삿포로,호텔,7.8,4성급,401924
란도르 레지던스 스스키노 스위츠,2023-09-16,2023-09-17,삿포로,호텔,5.2,3성급,434855
호텔 라이브맥스 삿포로,2023-09-16,2023-09-17,삿포로,호텔,6.7,2성급,248737
호텔 라이브맥스 삿포로 스스키노,2023-09-16,2023-09-17,삿포로,호텔,7.8,2성급,209020
레드 플래닛 삿포로 스스키노 사우스,2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,277557
호텔 도케이다이,2023-09-16,2023-09-17,삿포로,호텔,7.0,2성급,269400
언윈드 호텔 & 바,2023-09-16,2023-09-17,삿포로,호텔,8.7,3성급,249048
호텔 베가스 (성인 전용),2023-09-16,2023-09-17,삿포로,호텔,4.6,2성급,64113
Experience Sapporo,2023-09-16,2023-09-17,삿포로,호텔,8.6,3성급,178596
스파 앤드 에스테틱 스이초칸 (여성 전용),2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,183031
호텔 라이브맥스 삿포로 스스키노,2023-09-16,2023-09-17,삿포로,호텔,7.8,2성급,209020
레드 플래닛 삿포로 스스키노 사우스,2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,277557
호텔 도케이다이,2023-09-16,2023-09-17,삿포로,호텔,7.0,2성급,269400
언윈드 호텔 & 바,2023-09-16,2023-09-17,삿포로,호텔,8.7,3성급,249048
호텔 베가스 (성인 전용),2023-09-16,2023-09-17,삿포로,호텔,4.6,2성급,64113
Experience Sapporo,2023-09-16,2023-09-17,삿포로,호텔,8.6,3성급,178596
스파 앤드 에스테틱 스이초칸 (여성 전용),2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,183031
호텔 라이브맥스 삿포로 스스키노,2023-09-16,2023-09-17,삿포로,호텔,7.8,2성급,209020
레드 플래닛 삿포로 스스키노 사우스,2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,277557
호텔 도케이다이,2023-09-16,2023-09-17,삿포로,호텔,7.0,2성급,269400
언윈드 호텔 & 바,2023-09-16,2023-09-17,삿포로,호텔,8.7,3성급,249048
호텔 베가스 (성인 전용),2023-09-16,2023-09-17,삿포로,호텔,4.6,2성급,64113
Experience Sapporo,2023-09-16,2023-09-17,삿포로,호텔,8.6,3성급,178596
스파 앤드 에스테틱 스이초칸 (여성 전용),2023-09-16,2023-09-17,삿포로,호텔,8.5,3성급,183031
게이오 플라자 호텔 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.6,4성급,145397
라젠트 스테이 삿포로 오도리 홋카이도,2023-09-17,2023-09-18,삿포로,호텔,8.7,3성급,177237
더 놋 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.7,3성급,215812
호텔 그레이스리 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.1,3성급,88735
JR 타워 호텔 닛코 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.8,4성급,205229
삿포로 그랜드 호텔,2023-09-17,2023-09-18,삿포로,호텔,8.3,4성급,194754
로이톤 삿포로 호텔,2023-09-17,2023-09-18,삿포로,호텔,8.0,4성급,141938
호텔 포르자 삿포르 스테이션,2023-09-17,2023-09-18,삿포로,호텔,9.3,3성급,142143
도큐 스테이 삿포로 오도리,2023-09-17,2023-09-18,삿포로,호텔,8.9,3성급,154927
호텔 마이스테이스 삿포로 스테이션,2023-09-17,2023-09-18,삿포로,호텔,8.1,3성급,131440
네스트 호텔 삿포로 에키마에,2023-09-17,2023-09-18,삿포로,호텔,7.0,3성급,169885
미쓰이 가든 호텔 삿포로 웨스트,2023-09-17,2023-09-18,삿포로,호텔,8.8,3성급,198304
란도르 레지덴셜 호텔 삿포로 스위트,2023-09-17,2023-09-18,삿포로,호텔,8.5,3성급,265566
JR 이스트 호텔 멧츠 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.9,3성급,174056
호텔 몬토레 에델호프 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.2,4성급,117807
프리미어 호텔 나카지마 파크 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.2,4성급,161376
퀸테사 호텔 삿포로 스스키노,2023-09-17,2023-09-18,삿포로,호텔,8.4,3성급,94907
카락사 호텔 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.7,3성급,288014
삿포로 뷰 호텔 우도리 코우엔,2023-09-17,2023-09-18,삿포로,호텔,8.1,4성급,133173
게이오 프렐리아 호텔 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.8,3성급,206588
크로스 호텔 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.6,4성급,143422
도미인 프리미엄 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.3,3성급,202777
피노 호텔 삿포로 오도리,2023-09-17,2023-09-18,삿포로,호텔,8.4,2성급,216323
페어필드 바이 메리어트 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.8,3성급,220934
호텔 WBF 삿포로 주오,2023-09-17,2023-09-18,삿포로,호텔,8.4,3성급,161880
미츠이 가든 호텔 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.2,3성급,153966
리치먼드 호텔 삿포로 오도리,2023-09-17,2023-09-18,삿포로,호텔,8.2,3성급,147210
호텔 마이스테이스 삿포로 아스펜,2023-09-17,2023-09-18,삿포로,호텔,8.3,4성급,174192
베셀 호텔 캄파나 스스키노,2023-09-17,2023-09-18,삿포로,호텔,9.1,3성급,82910
호텔 에미시아 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.1,4성급,123544
호텔 마이스테이스 프리미어 삿포로 파크,2023-09-17,2023-09-18,삿포로,호텔,8.1,4성급,160013
쇼게츠 그랜드 호텔,2023-09-17,2023-09-18,삿포로,호텔,8.7,4성급,238964
컴포트 호텔 삿포로 스스키노,2023-09-17,2023-09-18,삿포로,호텔,8.6,2성급,167386
호텔 윙 인터내셔널 삿포로 스스키노,2023-09-17,2023-09-18,삿포로,호텔,8.5,3성급,106044
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-09-17,2023-09-18,삿포로,호텔,8.5,3성급,184631
오쿠조잔케이 온센 카쇼 교엔,2023-09-17,2023-09-18,삿포로,호텔,9.3,4성급,672397
이비스 스타일스 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.7,3성급,137912
APA 호텔 & 리조트 삿포로,2023-09-17,2023-09-18,삿포로,호텔,7.9,3성급,62040
머큐어 호텔 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.4,4성급,175939
퀸테사 호텔 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.5,3성급,136169
호텔 마이스테이스 삿포로 스스키노,2023-09-17,2023-09-18,삿포로,호텔,8.3,3성급,128441
센추리 로얄 호텔 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.0,4성급,146702
샬레 아이비 조잔케이,2023-09-17,2023-09-18,삿포로,호텔,9.8,4성급,876608
다이와 로이넷 호텔 삿포로-스스키노,2023-09-17,2023-09-18,삿포로,호텔,8.4,3성급,71021
호텔 로얄 스테이 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.0,3성급,136686
네스트 호텔 삿포로 오도리,2023-09-17,2023-09-18,삿포로,호텔,7.5,3성급,189419
렘브란트 스타일 삿포로,2023-09-17,2023-09-18,삿포로,호텔,8.6,3성급,82125
호텔 루트 인 삿포로 주오,2023-09-17,2023-09-18,삿포로,호텔,7.7,3성급,88719
레지던스 호텔 스트립 삿포로,2023-09-17,2023-09-18,삿포로,호텔,7.5,3성급,138453
JR 인 삿포로-에키 미나미-구치,2023-09-17,2023-09-18,삿포로,호텔,8.3,3성급,120277
삿포로 프린스 호텔,2023-09-17,2023-09-18,삿포로,호텔,8.2,4성급,243857
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-09-17,2023-09-18,삿포로,호텔,7.9,2성급,134416
조잔케이 뷰 호텔,2023-09-17,2023-09-18,삿포로,호텔,7.1,3성급,111875
게이오 플라자 호텔 삿포로,2023-09-18,2023-09-19,삿포로,호텔,8.6,4성급,95280
라젠트 스테이 삿포로 오도리 홋카이도,2023-09-18,2023-09-19,삿포로,호텔,8.7,3성급,98306
더 놋 삿포로,2023-09-18,2023-09-19,삿포로,호텔,8.7,3성급,83710
호텔 그레이스리 삿포로,2023-09-18,2023-09-19,삿포로,호텔,8.1,3성급,60753
JR 타워 호텔 닛코 삿포로,2023-09-18,2023-09-19,삿포로,호텔,8.8,4성급,148169
삿포로 그랜드 호텔,2023-09-18,2023-09-19,삿포로,호텔,8.3,4성급,77953
로이톤 삿포로 호텔,2023-09-18,2023-09-19,삿포로,호텔,8.0,4성급,71289
호텔 포르자 삿포르 스테이션,2023-09-18,2023-09-19,삿포로,호텔,9.3,3성급,62063
베스트 웨스턴 삿포로 오도리-코엔,2023-09-18,2023-09-19,삿포로,호텔,8.5,3성급,64518
도큐 스테이 삿포로 오도리,2023-09-18,2023-09-19,삿포로,호텔,8.9,3성급,85592
호텔 마이스테이스 삿포로 스테이션,2023-09-18,2023-09-19,삿포로,호텔,8.1,3성급,71533
네스트 호텔 삿포로 에키마에,2023-09-18,2023-09-19,삿포로,호텔,7.0,3성급,56282
미쓰이 가든 호텔 삿포로 웨스트,2023-09-18,2023-09-19,삿포로,호텔,8.8,3성급,136802
란도르 레지덴셜 호텔 삿포로 스위트,2023-09-18,2023-09-19,삿포로,호텔,8.5,3성급,87905
JR 이스트 호텔 멧츠 삿포로,2023-09-18,2023-09-19,삿포로,호텔,8.9,3성급,73211
호텔 몬토레 에델호프 삿포로,2023-09-18,2023-09-19,삿포로,호텔,8.2,4성급,103693
프리미어 호텔 나카지마 파크 삿포로,2023-09-18,2023-09-19,삿포로,호텔,8.2,4성급,77632
